cycle,season,genus,colony_id,value,line_group
11,Spring,D,OT_PL8,-356.2955577,PL8_D
12,Spring,D,OT_PL8,-188.6943792,PL8_D
13,Spring,D,OT_PL8,-36.92912801,PL8_D
14,Spring,D,OT_PL8,84.99237061,PL8_D
15,Spring,D,OT_PL8,-120.8387299,PL8_D
16,Spring,D,OT_PL8,30.89527384,PL8_D
17,Spring,D,OT_PL8,56.07978058,PL8_D
18,Spring,D,OT_PL8,-5.57421875,PL8_D
19,Spring,D,OT_PL8,168.3550873,PL8_D
20,Spring,D,OT_PL8,72.45887248,PL8_D
21,Spring,D,OT_PL8,427.8152606,PL8_D
22,Spring,D,OT_PL8,920.3591512,PL8_D
23,Spring,D,OT_PL8,1099.184336,PL8_D
24,Spring,D,OT_PL8,1476.827138,PL8_D
25,Spring,D,OT_PL8,2187.964823,PL8_D
26,Spring,D,OT_PL8,3144.253459,PL8_D
27,Spring,D,OT_PL8,4913.974609,PL8_D
28,Spring,D,OT_PL8,7811.393392,PL8_D
29,Spring,D,OT_PL8,12744.67708,PL8_D
30,Spring,D,OT_PL8,21939.5931,PL8_D
31,Spring,D,OT_PL8,36717.06706,PL8_D
32,Spring,D,OT_PL8,58065.76432,PL8_D
33,Spring,D,OT_PL8,85406.17448,PL8_D
34,Spring,D,OT_PL8,117132.2057,PL8_D
35,Spring,D,OT_PL8,145855.4115,PL8_D
